Call  | Code | PC      | Cyc   | SP      | regA | regB | regC | regD | regE | regH | regL |flgZ|flgS|flgP|flgC|flgAC|
41060 | 0x19 | 0x00909 |     0 | 0x 23f6 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x00 | 0xd0 |  0 |  0 |  0 |  0 |   0 | 
41061 | 0xeb | 0x0090a |     0 | 0x 23f6 | 0x1a | 0x00 | 0x00 | 0x1e | 0x00 | 0x1e | 0xd0 |  0 |  0 |  0 |  0 |   0 | 
41062 | 0xe1 | 0x0090b |     0 | 0x 23f6 | 0x1a | 0x00 | 0x00 | 0x1e | 0xd0 | 0x1e | 0x00 |  0 |  0 |  0 |  0 |   0 | 
41063 | 0x06 | 0x0090c |     0 | 0x 23f8 | 0x1a | 0x00 | 0x00 | 0x1e | 0xd0 | 0x32 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
41064 | 0xc3 | 0x00910 |     0 | 0x 23f8 | 0x1a | 0x08 | 0x00 | 0x1e | 0xd0 | 0x32 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
41065 | 0xc5 | 0x01439 |     0 | 0x 23f8 | 0x1a | 0x08 | 0x00 | 0x1e | 0xd0 | 0x32 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
41066 | 0x1a | 0x0143a |     0 | 0x 23f6 | 0x1a | 0x08 | 0x00 | 0x1e | 0xd0 | 0x32 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
41067 | 0x77 | 0x0143b |     0 | 0x 23f6 | 0x00 | 0x08 | 0x00 | 0x1e | 0xd0 | 0x32 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
41068 | 0x13 | 0x0143c |     0 | 0x 23f6 | 0x00 | 0x08 | 0x00 | 0x1e | 0xd0 | 0x32 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
41069 | 0x01 | 0x0143d |     0 | 0x 23f6 | 0x00 | 0x08 | 0x00 | 0x1e | 0xd1 | 0x32 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
41070 | 0x09 | 0x01440 |     0 | 0x 23f6 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd1 | 0x32 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
41071 | 0xc1 | 0x01441 |     0 | 0x 23f6 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd1 | 0x32 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
41072 | 0x05 | 0x01442 |     0 | 0x 23f8 | 0x00 | 0x08 | 0x00 | 0x1e | 0xd1 | 0x32 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
41073 | 0xc2 | 0x01443 |     0 | 0x 23f8 | 0x00 | 0x07 | 0x00 | 0x1e | 0xd1 | 0x32 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
41074 | 0xc5 | 0x01439 |     0 | 0x 23f8 | 0x00 | 0x07 | 0x00 | 0x1e | 0xd1 | 0x32 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
41075 | 0x1a | 0x0143a |     0 | 0x 23f6 | 0x00 | 0x07 | 0x00 | 0x1e | 0xd1 | 0x32 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
41076 | 0x77 | 0x0143b |     0 | 0x 23f6 | 0x3e | 0x07 | 0x00 | 0x1e | 0xd1 | 0x32 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
41077 | 0x13 | 0x0143c |     0 | 0x 23f6 | 0x3e | 0x07 | 0x00 | 0x1e | 0xd1 | 0x32 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
41078 | 0x01 | 0x0143d |     0 | 0x 23f6 | 0x3e | 0x07 | 0x00 | 0x1e | 0xd2 | 0x32 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
41079 | 0x09 | 0x01440 |     0 | 0x 23f6 | 0x3e | 0x00 | 0x20 | 0x1e | 0xd2 | 0x32 | 0x3c |  0 |  0 |  0 |  0 |   0 | 
41080 | 0xc1 | 0x01441 |     0 | 0x 23f6 | 0x3e | 0x00 | 0x20 | 0x1e | 0xd2 | 0x32 | 0x5c |  0 |  0 |  0 |  0 |   0 | 
41081 | 0x05 | 0x01442 |     0 | 0x 23f8 | 0x3e | 0x07 | 0x00 | 0x1e | 0xd2 | 0x32 | 0x5c |  0 |  0 |  0 |  0 |   0 | 
41082 | 0xc2 | 0x01443 |     0 | 0x 23f8 | 0x3e | 0x06 | 0x00 | 0x1e | 0xd2 | 0x32 | 0x5c |  0 |  0 |  1 |  0 |   0 | 
41083 | 0xc5 | 0x01439 |     0 | 0x 23f8 | 0x3e | 0x06 | 0x00 | 0x1e | 0xd2 | 0x32 | 0x5c |  0 |  0 |  1 |  0 |   0 | 
41084 | 0x1a | 0x0143a |     0 | 0x 23f6 | 0x3e | 0x06 | 0x00 | 0x1e | 0xd2 | 0x32 | 0x5c |  0 |  0 |  1 |  0 |   0 | 
41085 | 0x77 | 0x0143b |     0 | 0x 23f6 | 0x45 | 0x06 | 0x00 | 0x1e | 0xd2 | 0x32 | 0x5c |  0 |  0 |  1 |  0 |   0 | 
41086 | 0x13 | 0x0143c |     0 | 0x 23f6 | 0x45 | 0x06 | 0x00 | 0x1e | 0xd2 | 0x32 | 0x5c |  0 |  0 |  1 |  0 |   0 | 
41087 | 0x01 | 0x0143d |     0 | 0x 23f6 | 0x45 | 0x06 | 0x00 | 0x1e | 0xd3 | 0x32 | 0x5c |  0 |  0 |  1 |  0 |   0 | 
41088 | 0x09 | 0x01440 |     0 | 0x 23f6 | 0x45 | 0x00 | 0x20 | 0x1e | 0xd3 | 0x32 | 0x5c |  0 |  0 |  1 |  0 |   0 | 
41089 | 0xc1 | 0x01441 |     0 | 0x 23f6 | 0x45 | 0x00 | 0x20 | 0x1e | 0xd3 | 0x32 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
41090 | 0x05 | 0x01442 |     0 | 0x 23f8 | 0x45 | 0x06 | 0x00 | 0x1e | 0xd3 | 0x32 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
41091 | 0xc2 | 0x01443 |     0 | 0x 23f8 | 0x45 | 0x05 | 0x00 | 0x1e | 0xd3 | 0x32 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
41092 | 0xc5 | 0x01439 |     0 | 0x 23f8 | 0x45 | 0x05 | 0x00 | 0x1e | 0xd3 | 0x32 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
41093 | 0x1a | 0x0143a |     0 | 0x 23f6 | 0x45 | 0x05 | 0x00 | 0x1e | 0xd3 | 0x32 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
41094 | 0x77 | 0x0143b |     0 | 0x 23f6 | 0x49 | 0x05 | 0x00 | 0x1e | 0xd3 | 0x32 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
41095 | 0x13 | 0x0143c |     0 | 0x 23f6 | 0x49 | 0x05 | 0x00 | 0x1e | 0xd3 | 0x32 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
41096 | 0x01 | 0x0143d |     0 | 0x 23f6 | 0x49 | 0x05 | 0x00 | 0x1e | 0xd4 | 0x32 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
41097 | 0x09 | 0x01440 |     0 | 0x 23f6 | 0x49 | 0x00 | 0x20 | 0x1e | 0xd4 | 0x32 | 0x7c |  0 |  0 |  1 |  0 |   0 | 
41098 | 0xc1 | 0x01441 |     0 | 0x 23f6 | 0x49 | 0x00 | 0x20 | 0x1e | 0xd4 | 0x32 | 0x9c |  0 |  0 |  1 |  0 |   0 | 
41099 | 0x05 | 0x01442 |     0 | 0x 23f8 | 0x49 | 0x05 | 0x00 | 0x1e | 0xd4 | 0x32 | 0x9c |  0 |  0 |  1 |  0 |   0 | 
41100 | 0xc2 | 0x01443 |     0 | 0x 23f8 | 0x49 | 0x04 | 0x00 | 0x1e | 0xd4 | 0x32 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
41101 | 0xc5 | 0x01439 |     0 | 0x 23f8 | 0x49 | 0x04 | 0x00 | 0x1e | 0xd4 | 0x32 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
41102 | 0x1a | 0x0143a |     0 | 0x 23f6 | 0x49 | 0x04 | 0x00 | 0x1e | 0xd4 | 0x32 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
41103 | 0x77 | 0x0143b |     0 | 0x 23f6 | 0x51 | 0x04 | 0x00 | 0x1e | 0xd4 | 0x32 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
41104 | 0x13 | 0x0143c |     0 | 0x 23f6 | 0x51 | 0x04 | 0x00 | 0x1e | 0xd4 | 0x32 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
41105 | 0x01 | 0x0143d |     0 | 0x 23f6 | 0x51 | 0x04 | 0x00 | 0x1e | 0xd5 | 0x32 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
41106 | 0x09 | 0x01440 |     0 | 0x 23f6 | 0x51 | 0x00 | 0x20 | 0x1e | 0xd5 | 0x32 | 0x9c |  0 |  0 |  0 |  0 |   0 | 
41107 | 0xc1 | 0x01441 |     0 | 0x 23f6 | 0x51 | 0x00 | 0x20 | 0x1e | 0xd5 | 0x32 | 0xbc |  0 |  0 |  0 |  0 |   0 | 
41108 | 0x05 | 0x01442 |     0 | 0x 23f8 | 0x51 | 0x04 | 0x00 | 0x1e | 0xd5 | 0x32 | 0xbc |  0 |  0 |  0 |  0 |   0 | 
41109 | 0xc2 | 0x01443 |     0 | 0x 23f8 | 0x51 | 0x03 | 0x00 | 0x1e | 0xd5 | 0x32 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
41110 | 0xc5 | 0x01439 |     0 | 0x 23f8 | 0x51 | 0x03 | 0x00 | 0x1e | 0xd5 | 0x32 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
41111 | 0x1a | 0x0143a |     0 | 0x 23f6 | 0x51 | 0x03 | 0x00 | 0x1e | 0xd5 | 0x32 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
41112 | 0x77 | 0x0143b |     0 | 0x 23f6 | 0x3e | 0x03 | 0x00 | 0x1e | 0xd5 | 0x32 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
41113 | 0x13 | 0x0143c |     0 | 0x 23f6 | 0x3e | 0x03 | 0x00 | 0x1e | 0xd5 | 0x32 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
41114 | 0x01 | 0x0143d |     0 | 0x 23f6 | 0x3e | 0x03 | 0x00 | 0x1e | 0xd6 | 0x32 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
41115 | 0x09 | 0x01440 |     0 | 0x 23f6 | 0x3e | 0x00 | 0x20 | 0x1e | 0xd6 | 0x32 | 0xbc |  0 |  0 |  1 |  0 |   0 | 
41116 | 0xc1 | 0x01441 |     0 | 0x 23f6 | 0x3e | 0x00 | 0x20 | 0x1e | 0xd6 | 0x32 | 0xdc |  0 |  0 |  1 |  0 |   0 | 
41117 | 0x05 | 0x01442 |     0 | 0x 23f8 | 0x3e | 0x03 | 0x00 | 0x1e | 0xd6 | 0x32 | 0xdc |  0 |  0 |  1 |  0 |   0 | 
41118 | 0xc2 | 0x01443 |     0 | 0x 23f8 | 0x3e | 0x02 | 0x00 | 0x1e | 0xd6 | 0x32 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
41119 | 0xc5 | 0x01439 |     0 | 0x 23f8 | 0x3e | 0x02 | 0x00 | 0x1e | 0xd6 | 0x32 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
41120 | 0x1a | 0x0143a |     0 | 0x 23f6 | 0x3e | 0x02 | 0x00 | 0x1e | 0xd6 | 0x32 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
41121 | 0x77 | 0x0143b |     0 | 0x 23f6 | 0x00 | 0x02 | 0x00 | 0x1e | 0xd6 | 0x32 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
41122 | 0x13 | 0x0143c |     0 | 0x 23f6 | 0x00 | 0x02 | 0x00 | 0x1e | 0xd6 | 0x32 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
41123 | 0x01 | 0x0143d |     0 | 0x 23f6 | 0x00 | 0x02 | 0x00 | 0x1e | 0xd7 | 0x32 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
41124 | 0x09 | 0x01440 |     0 | 0x 23f6 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd7 | 0x32 | 0xdc |  0 |  0 |  0 |  0 |   0 | 
41125 | 0xc1 | 0x01441 |     0 | 0x 23f6 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd7 | 0x32 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
41126 | 0x05 | 0x01442 |     0 | 0x 23f8 | 0x00 | 0x02 | 0x00 | 0x1e | 0xd7 | 0x32 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
41127 | 0xc2 | 0x01443 |     0 | 0x 23f8 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x32 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
41128 | 0xc5 | 0x01439 |     0 | 0x 23f8 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x32 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
41129 | 0x1a | 0x0143a |     0 | 0x 23f6 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x32 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
41130 | 0x77 | 0x0143b |     0 | 0x 23f6 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x32 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
41131 | 0x13 | 0x0143c |     0 | 0x 23f6 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd7 | 0x32 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
41132 | 0x01 | 0x0143d |     0 | 0x 23f6 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd8 | 0x32 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
41133 | 0x09 | 0x01440 |     0 | 0x 23f6 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd8 | 0x32 | 0xfc |  0 |  0 |  0 |  0 |   0 | 
41134 | 0xc1 | 0x01441 |     0 | 0x 23f6 | 0x00 | 0x00 | 0x20 | 0x1e | 0xd8 | 0x33 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
41135 | 0x05 | 0x01442 |     0 | 0x 23f8 | 0x00 | 0x01 | 0x00 | 0x1e | 0xd8 | 0x33 | 0x1c |  0 |  0 |  0 |  0 |   0 | 
41136 | 0xc2 | 0x01443 |     0 | 0x 23f8 | 0x00 | 0x00 | 0x00 | 0x1e | 0xd8 | 0x33 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
41137 | 0xc9 | 0x01446 |     0 | 0x 23f8 | 0x00 | 0x00 | 0x00 | 0x1e | 0xd8 | 0x33 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
41138 | 0xd1 | 0x009c3 |     0 | 0x 23fa | 0x00 | 0x00 | 0x00 | 0x1e | 0xd8 | 0x33 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
41139 | 0xc9 | 0x009c4 |     0 | 0x 23fc | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x33 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
41140 | 0xcd | 0x01965 |     0 | 0x 23fe | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x33 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
41141 | 0x0e | 0x0193c |     0 | 0x 23fc | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x33 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
41142 | 0x21 | 0x0193e |     0 | 0x 23fc | 0x00 | 0x00 | 0x07 | 0x00 | 0x00 | 0x33 | 0x1c |  1 |  0 |  1 |  0 |   0 | 
41143 | 0x11 | 0x01941 |     0 | 0x 23fc | 0x00 | 0x00 | 0x07 | 0x00 | 0x00 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41144 | 0xc3 | 0x01944 |     0 | 0x 23fc | 0x00 | 0x00 | 0x07 | 0x1f | 0xa9 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41145 | 0x1a | 0x008f3 |     0 | 0x 23fc | 0x00 | 0x00 | 0x07 | 0x1f | 0xa9 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41146 | 0xd5 | 0x008f4 |     0 | 0x 23fc | 0x02 | 0x00 | 0x07 | 0x1f | 0xa9 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41147 | 0xcd | 0x008f5 |     0 | 0x 23fa | 0x02 | 0x00 | 0x07 | 0x1f | 0xa9 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41148 | 0x11 | 0x008ff |     0 | 0x 23f8 | 0x02 | 0x00 | 0x07 | 0x1f | 0xa9 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41149 | 0xe5 | 0x00902 |     0 | 0x 23f8 | 0x02 | 0x00 | 0x07 | 0x1e | 0x00 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41150 | 0x26 | 0x00903 |     0 | 0x 23f6 | 0x02 | 0x00 | 0x07 | 0x1e | 0x00 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41151 | 0x6f | 0x00905 |     0 | 0x 23f6 | 0x02 | 0x00 | 0x07 | 0x1e | 0x00 | 0x00 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41152 | 0x29 | 0x00906 |     0 | 0x 23f6 | 0x02 | 0x00 | 0x07 | 0x1e | 0x00 | 0x00 | 0x02 |  1 |  0 |  1 |  0 |   0 | 
41153 | 0x29 | 0x00907 |     0 | 0x 23f6 | 0x02 | 0x00 | 0x07 | 0x1e | 0x00 | 0x00 | 0x04 |  1 |  0 |  1 |  0 |   0 | 
41154 | 0x29 | 0x00908 |     0 | 0x 23f6 | 0x02 | 0x00 | 0x07 | 0x1e | 0x00 | 0x00 | 0x08 |  1 |  0 |  1 |  0 |   0 | 
41155 | 0x19 | 0x00909 |     0 | 0x 23f6 | 0x02 | 0x00 | 0x07 | 0x1e | 0x00 | 0x00 | 0x10 |  1 |  0 |  1 |  0 |   0 | 
41156 | 0xeb | 0x0090a |     0 | 0x 23f6 | 0x02 | 0x00 | 0x07 | 0x1e | 0x00 | 0x1e | 0x10 |  1 |  0 |  1 |  0 |   0 | 
41157 | 0xe1 | 0x0090b |     0 | 0x 23f6 | 0x02 | 0x00 | 0x07 | 0x1e | 0x10 | 0x1e | 0x00 |  1 |  0 |  1 |  0 |   0 | 
41158 | 0x06 | 0x0090c |     0 | 0x 23f8 | 0x02 | 0x00 | 0x07 | 0x1e | 0x10 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41159 | 0xc3 | 0x00910 |     0 | 0x 23f8 | 0x02 | 0x08 | 0x07 | 0x1e | 0x10 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41160 | 0xc5 | 0x01439 |     0 | 0x 23f8 | 0x02 | 0x08 | 0x07 | 0x1e | 0x10 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41161 | 0x1a | 0x0143a |     0 | 0x 23f6 | 0x02 | 0x08 | 0x07 | 0x1e | 0x10 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41162 | 0x77 | 0x0143b |     0 | 0x 23f6 | 0x00 | 0x08 | 0x07 | 0x1e | 0x10 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41163 | 0x13 | 0x0143c |     0 | 0x 23f6 | 0x00 | 0x08 | 0x07 | 0x1e | 0x10 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41164 | 0x01 | 0x0143d |     0 | 0x 23f6 | 0x00 | 0x08 | 0x07 | 0x1e | 0x11 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41165 | 0x09 | 0x01440 |     0 | 0x 23f6 | 0x00 | 0x00 | 0x20 | 0x1e | 0x11 | 0x35 | 0x01 |  1 |  0 |  1 |  0 |   0 | 
41166 | 0xc1 | 0x01441 |     0 | 0x 23f6 | 0x00 | 0x00 | 0x20 | 0x1e | 0x11 | 0x35 | 0x21 |  1 |  0 |  1 |  0 |   0 | 
41167 | 0x05 | 0x01442 |     0 | 0x 23f8 | 0x00 | 0x08 | 0x07 | 0x1e | 0x11 | 0x35 | 0x21 |  1 |  0 |  1 |  0 |   0 | 
41168 | 0xc2 | 0x01443 |     0 | 0x 23f8 | 0x00 | 0x07 | 0x07 | 0x1e | 0x11 | 0x35 | 0x21 |  0 |  0 |  0 |  0 |   0 | 
41169 | 0xc5 | 0x01439 |     0 | 0x 23f8 | 0x00 | 0x07 | 0x07 | 0x1e | 0x11 | 0x35 | 0x21 |  0 |  0 |  0 |  0 |   0 | 
41170 | 0x1a | 0x0143a |     0 | 0x 23f6 | 0x00 | 0x07 | 0x07 | 0x1e | 0x11 | 0x35 | 0x21 |  0 |  0 |  0 |  0 |   0 | 
41171 | 0x77 | 0x0143b |     0 | 0x 23f6 | 0x3e | 0x07 | 0x07 | 0x1e | 0x11 | 0x35 | 0x21 |  0 |  0 |  0 |  0 |   0 | 
41172 | 0x13 | 0x0143c |     0 | 0x 23f6 | 0x3e | 0x07 | 0x07 | 0x1e | 0x11 | 0x35 | 0x21 |  0 |  0 |  0 |  0 |   0 | 
41173 | 0x01 | 0x0143d |     0 | 0x 23f6 | 0x3e | 0x07 | 0x07 | 0x1e | 0x12 | 0x35 | 0x21 |  0 |  0 |  0 |  0 |   0 | 
41174 | 0x09 | 0x01440 |     0 | 0x 23f6 | 0x3e | 0x00 | 0x20 | 0x1e | 0x12 | 0x35 | 0x21 |  0 |  0 |  0 |  0 |   0 | 
41175 | 0xc1 | 0x01441 |     0 | 0x 23f6 | 0x3e | 0x00 | 0x20 | 0x1e | 0x12 | 0x35 | 0x41 |  0 |  0 |  0 |  0 |   0 | 
41176 | 0x05 | 0x01442 |     0 | 0x 23f8 | 0x3e | 0x07 | 0x07 | 0x1e | 0x12 | 0x35 | 0x41 |  0 |  0 |  0 |  0 |   0 | 
41177 | 0xc2 | 0x01443 |     0 | 0x 23f8 | 0x3e | 0x06 | 0x07 | 0x1e | 0x12 | 0x35 | 0x41 |  0 |  0 |  1 |  0 |   0 | 
41178 | 0xc5 | 0x01439 |     0 | 0x 23f8 | 0x3e | 0x06 | 0x07 | 0x1e | 0x12 | 0x35 | 0x41 |  0 |  0 |  1 |  0 |   0 | 
41179 | 0x1a | 0x0143a |     0 | 0x 23f6 | 0x3e | 0x06 | 0x07 | 0x1e | 0x12 | 0x35 | 0x41 |  0 |  0 |  1 |  0 |   0 | 
41180 | 0x77 | 0x0143b |     0 | 0x 23f6 | 0x41 | 0x06 | 0x07 | 0x1e | 0x12 | 0x35 | 0x41 |  0 |  0 |  1 |  0 |   0 | 
41181 | 0x13 | 0x0143c |     0 | 0x 23f6 | 0x41 | 0x06 | 0x07 | 0x1e | 0x12 | 0x35 | 0x41 |  0 |  0 |  1 |  0 |   0 | 
41182 | 0x01 | 0x0143d |     0 | 0x 23f6 | 0x41 | 0x06 | 0x07 | 0x1e | 0x13 | 0x35 | 0x41 |  0 |  0 |  1 |  0 |   0 | 
41183 | 0x09 | 0x01440 |     0 | 0x 23f6 | 0x41 | 0x00 | 0x20 | 0x1e | 0x13 | 0x35 | 0x41 |  0 |  0 |  1 |  0 |   0 | 
41184 | 0xc1 | 0x01441 |     0 | 0x 23f6 | 0x41 | 0x00 | 0x20 | 0x1e | 0x13 | 0x35 | 0x61 |  0 |  0 |  1 |  0 |   0 | 
41185 | 0x05 | 0x01442 |     0 | 0x 23f8 | 0x41 | 0x06 | 0x07 | 0x1e | 0x13 | 0x35 | 0x61 |  0 |  0 |  1 |  0 |   0 | 
41186 | 0xc2 | 0x01443 |     0 | 0x 23f8 | 0x41 | 0x05 | 0x07 | 0x1e | 0x13 | 0x35 | 0x61 |  0 |  0 |  1 |  0 |   0 | 
41187 | 0xc5 | 0x01439 |     0 | 0x 23f8 | 0x41 | 0x05 | 0x07 | 0x1e | 0x13 | 0x35 | 0x61 |  0 |  0 |  1 |  0 |   0 | 
41188 | 0x1a | 0x0143a |     0 | 0x 23f6 | 0x41 | 0x05 | 0x07 | 0x1e | 0x13 | 0x35 | 0x61 |  0 |  0 |  1 |  0 |   0 | 
41189 | 0x77 | 0x0143b |     0 | 0x 23f6 | 0x41 | 0x05 | 0x07 | 0x1e | 0x13 | 0x35 | 0x61 |  0 |  0 |  1 |  0 |   0 | 
41190 | 0x13 | 0x0143c |     0 | 0x 23f6 | 0x41 | 0x05 | 0x07 | 0x1e | 0x13 | 0x35 | 0x61 |  0 |  0 |  1 |  0 |   0 | 
41191 | 0x01 | 0x0143d |     0 | 0x 23f6 | 0x41 | 0x05 | 0x07 | 0x1e | 0x14 | 0x35 | 0x61 |  0 |  0 |  1 |  0 |   0 | 
41192 | 0x09 | 0x01440 |     0 | 0x 23f6 | 0x41 | 0x00 | 0x20 | 0x1e | 0x14 | 0x35 | 0x61 |  0 |  0 |  1 |  0 |   0 | 
41193 | 0xc1 | 0x01441 |     0 | 0x 23f6 | 0x41 | 0x00 | 0x20 | 0x1e | 0x14 | 0x35 | 0x81 |  0 |  0 |  1 |  0 |   0 | 
41194 | 0x05 | 0x01442 |     0 | 0x 23f8 | 0x41 | 0x05 | 0x07 | 0x1e | 0x14 | 0x35 | 0x81 |  0 |  0 |  1 |  0 |   0 | 
41195 | 0xc2 | 0x01443 |     0 | 0x 23f8 | 0x41 | 0x04 | 0x07 | 0x1e | 0x14 | 0x35 | 0x81 |  0 |  0 |  0 |  0 |   0 | 
41196 | 0xc5 | 0x01439 |     0 | 0x 23f8 | 0x41 | 0x04 | 0x07 | 0x1e | 0x14 | 0x35 | 0x81 |  0 |  0 |  0 |  0 |   0 | 
41197 | 0x1a | 0x0143a |     0 | 0x 23f6 | 0x41 | 0x04 | 0x07 | 0x1e | 0x14 | 0x35 | 0x81 |  0 |  0 |  0 |  0 |   0 | 
41198 | 0x77 | 0x0143b |     0 | 0x 23f6 | 0x41 | 0x04 | 0x07 | 0x1e | 0x14 | 0x35 | 0x81 |  0 |  0 |  0 |  0 |   0 | 
41199 | 0x13 | 0x0143c |     0 | 0x 23f6 | 0x41 | 0x04 | 0x07 | 0x1e | 0x14 | 0x35 | 0x81 |  0 |  0 |  0 |  0 |   0 | 
41200 | 0x01 | 0x0143d |     0 | 0x 23f6 | 0x41 | 0x04 | 0x07 | 0x1e | 0x15 | 0x35 | 0x81 |  0 |  0 |  0 |  0 |   0 | 
41201 | 0x09 | 0x01440 |     0 | 0x 23f6 | 0x41 | 0x00 | 0x20 | 0x1e | 0x15 | 0x35 | 0x81 |  0 |  0 |  0 |  0 |   0 | 
41202 | 0xc1 | 0x01441 |     0 | 0x 23f6 | 0x41 | 0x00 | 0x20 | 0x1e | 0x15 | 0x35 | 0xa1 |  0 |  0 |  0 |  0 |   0 | 
41203 | 0x05 | 0x01442 |     0 | 0x 23f8 | 0x41 | 0x04 | 0x07 | 0x1e | 0x15 | 0x35 | 0xa1 |  0 |  0 |  0 |  0 |   0 | 
41204 | 0xc2 | 0x01443 |     0 | 0x 23f8 | 0x41 | 0x03 | 0x07 | 0x1e | 0x15 | 0x35 | 0xa1 |  0 |  0 |  1 |  0 |   0 | 
41205 | 0xc5 | 0x01439 |     0 | 0x 23f8 | 0x41 | 0x03 | 0x07 | 0x1e | 0x15 | 0x35 | 0xa1 |  0 |  0 |  1 |  0 |   0 | 
